,title,vote_average,vote_count,overview
755,Total Recall,7.1,1745.0,construction worker douglas quaid discovers memory chip brain virtual reality trip also find past invented conceal plot planetary domination soon mar find planted chip
756,Tarzan,7.1,1715.0,tarzan small orphan raised ape named kala since child believed family expedition jane porter rescued tarzan find human tarzan must make decision family belong
757,The Illusionist,7.1,1657.0,eye lovely aristocrat gifted illusionist named eisenheim us power win away betrothed crowned prince eisenheim scheme creates tumult within monarchy ignites suspicion dogged inspector
758,The Godfather: Part III,7.1,1589.0,midst trying legitimize business dealing new york italy aging mafia michael corleone seek forgiveness sin taking young protege wing
759,RoboCop,7.1,1494.0,violent near apocalyptic detroit evil corporation omni consumer product win contract city government privatize police force test crime eradicating cyborg company lead street cop alex murphy armed confrontation crime lord boddicker use body support untested robocop prototype robocop learns company nefarious plan turn master
760,Beetlejuice,7.1,1475.0,thanks untimely demise via drowning young couple end poltergeist new england farmhouse fail meet challenge scaring away insufferable new owner want make drastic change desperation undead newlywed turn expert frightmeister got diabolical agenda
761,Dirty Dancing,7.1,1371.0,expecting usual tedium accompanies summer catskills family year old france baby houseman surprised find stepping shoe professional hoofer unexpectedly falling love
762,Lilo & Stitch,7.1,1371.0,lonely hawaiian girl named lilo raised older sister nani parent die watch social worker cobra bubble lilo adopts funny looking dog name stitch realize new best friend wacky alien created mad scientist dr jumba
763,The Aristocats,7.1,1287.0,madame adelaide bonfamille leaf fortune duchess child bonfamille prize family domesticated house cat butler plot steal money kidnaps heir leaving country road seems lost wily thomas malley cat jazz playing alley cat come aristocats rescue
764,Eyes Wide Shut,7.1,1266.0,dr bill hartford wife alice admits sexual fantasy man met bill becomes obsessed sexual encounter discovers underground sexual group attends one meeting quickly discovers head
765,Perfume: The Story of a Murderer,7.1,1198.0,jean baptiste grenouille born stench th century paris develops superior olfactory sense us create world finest perfume however work take dark turn try preserve scent search ultimate perfume
766,Airplane!,7.1,1104.0,alcoholic pilot ted striker developed fear flying due wartime trauma nevertheless board passenger jet attempt woo back stewardess girlfriend food poisoning decimates passenger crew leaving striker land plane help glue sniffing air traffic controller striker vengeful former air force captain must talk
767,Identity,7.1,1090.0,complete stranger stranded remote desert motel raging storm soon find target deranged murderer number thin traveler begin turn try figure killer
768,Dracula,7.1,1087.0,dracula leaf captive jonathan harker transylvania london search mina harker spitting image dracula long dead wife elisabeta obsessed vampire hunter dr van helsing set end madness
769,The Naked Gun: From the Files of Police Squad!,7.1,1020.0,incompetent officer frank drebin seek ruthless killer partner stumble upon attempt assassinate queen elizabeth
770,[REC],7.1,954.0,television reporter cameraman follow emergency worker dark apartment building quickly locked inside something terrifying
771,"South Park: Bigger, Longer & Uncut",7.1,916.0,four boy see r rated movie featuring canadian terrance philip pronounced corrupted parent pressure united state wage war canada
772,Fracture,7.1,908.0,husband trial attempted murder wife seemingly open shut case ambitious district attorney trying put away however surprise around every corner suspenseful game cat mouse played must manipulate outwit
773,A Few Good Men,7.1,899.0,cocky military lawyer lt daniel kaffee co counsel lt cmdr joanne galloway assigned murder case uncover hazing ritual could implicate high ranking official shady col nathan jessep
774,The Darjeeling Limited,7.1,876.0,three american brother spoken year set train voyage across india plan find bond become brother like used spiritual quest however veers rapidly course due event involving counter pain killer indian cough syrup pepper spray
775,The Virgin Suicides,7.1,841.0,group male friend become obsessed five mysterious sister sheltered strict religious parent
776,The Abyss,7.1,822.0,civilian oil rig crew recruited conduct search rescue effort nuclear submarine mysteriously sink one diver soon find spectacular odyssey foot ocean surface confronts mysterious force power change world destroy
777,Poltergeist,7.1,811.0,steve freeling life wife diane three child dana robbie carol anne southern california sell house company built neighborhood start odd occurrence broken dish furniture moving around however realizes something truly evil haunt home steve call team parapsychologist led dr lesh help late
778,T2 Trainspotting,7.1,795.0,year abroad mark renton return scotland reunites old friend sick boy spud begbie
779,The Talented Mr. Ripley,7.1,790.0,tom ripley calculating young man belief better fake somebody real nobody opportunity knock form wealthy u shipbuilder hire tom travel italy bring back playboy son dickie ripley worm way idyllic life dickie girlfriend plunging daring scheme duplicity lie murder
